,date,year,load,load_predict
26240,2021-11-04,2024,5857.9316,5997.163822690721
26241,2021-11-05,2024,5781.2305,5931.606206943209
26242,2021-11-06,2024,5126.047,5367.283859275113
26243,2021-11-07,2024,5314.814,5370.493632917531
26244,2021-11-08,2024,5796.6777,5772.577255814175
26245,2021-11-09,2024,5987.2773,6071.109953223602
26246,2021-11-10,2024,5848.7905,5985.495952526931
26247,2021-11-11,2024,5803.4624,5790.472198641334
26248,2021-11-12,2024,5874.9336,5918.804744425238
26249,2021-11-13,2024,5211.9165,5254.126990733468
26250,2021-11-14,2024,5290.8447,5268.132832486182
26251,2021-11-15,2024,6117.4805,5982.484094260806
26252,2021-11-16,2024,6129.541,6071.409620516684
26253,2021-11-17,2024,6049.0947,6141.7337802788115
26254,2021-11-18,2024,5986.9727,5948.38809396069
26255,2021-11-19,2024,6025.1685,5921.397609127358
26256,2021-11-20,2024,5411.1875,5357.144228820824
26257,2021-11-21,2024,5327.959,5475.35583750189
26258,2021-11-22,2024,6073.5522,6047.246681980213
26259,2021-11-23,2024,6274.917,6354.683352180753
26260,2021-11-24,2024,6071.882,6042.627647511177
26261,2021-11-25,2024,5125.837,5136.454384779151
26262,2021-11-26,2024,5768.6514,6097.552972863869
26263,2021-11-27,2024,5612.3047,5510.617418909379
26264,2021-11-28,2024,5649.7773,5508.053932243228
26265,2021-11-29,2024,6363.8633,6189.477347871623
26266,2021-11-30,2024,6442.0845,6266.564660610863
26267,2021-12-01,2024,6252.6494,6313.97954648288
26268,2021-12-02,2024,6119.3916,6410.262438788187
26269,2021-12-03,2024,6105.169,6203.195773238184
26270,2021-12-04,2024,5535.651,5656.235170991773
26271,2021-12-05,2024,5518.801,5527.154668187389
26272,2021-12-06,2024,6071.968,6091.551835721513
26273,2021-12-07,2024,6338.574,6344.933296347806
26274,2021-12-08,2024,6403.37,6506.529890892216
26275,2021-12-09,2024,6508.3325,6343.343823331047
26276,2021-12-10,2024,6110.399,6264.077067947478
26277,2021-12-11,2024,5411.6514,5533.794851855811
26278,2021-12-12,2024,5476.0176,5580.6325968855135
26279,2021-12-13,2024,6137.58,6161.566740001508
26280,2021-12-14,2024,6125.299,6198.870634694142
26281,2021-12-15,2024,6103.5205,6164.986761397384
26282,2021-12-16,2024,6011.4507,6395.750270910493
26283,2021-12-17,2024,5845.758,5997.731655089287
26284,2021-12-18,2024,5546.427,5659.759791189166
26285,2021-12-19,2024,5774.0645,5798.212147866161
26286,2021-12-20,2024,6469.5215,6206.357770448233
26287,2021-12-21,2024,6309.6616,6345.600867275852
26288,2021-12-22,2024,6269.8506,6438.740563159662
26289,2021-12-23,2024,6315.2334,6299.6675277359345
26290,2021-12-24,2024,5780.545,5731.132850645283
26291,2021-12-25,2024,5224.0454,5758.810241899663
26292,2021-12-26,2024,5425.658,5481.7510001462
26293,2021-12-27,2024,6231.418,6184.997532958631
26294,2021-12-28,2024,6034.82,6217.203997740986
26295,2021-12-29,2024,6037.3813,6500.557562542827
26296,2021-12-30,2024,5901.1416,6028.734718306716
26297,2021-12-31,2024,5616.242,5680.7297398058345
26298,2022-01-01,2024,5210.885,6020.090114050807
26299,2022-01-02,2024,5394.2827,5405.5212016765745
26300,2022-01-03,2024,6644.6533,6516.584982739766
26301,2022-01-04,2024,6625.645,6549.557265048755
26302,2022-01-05,2024,6329.6685,6331.051805197022
26303,2022-01-06,2024,6414.2935,6360.038520053316
26304,2022-01-07,2024,6569.9404,6122.712900871509
26305,2022-01-08,2024,6160.047,5711.143602599183
26306,2022-01-09,2024,5962.1846,5687.854704871555
26307,2022-01-10,2024,6790.9873,6684.532557050891
26308,2022-01-11,2024,7145.417,7070.549777614776
26309,2022-01-12,2024,6651.5967,6620.190573325912
26310,2022-01-13,2024,6339.158,6580.406688401561
26311,2022-01-14,2024,6395.579,6390.480727490546
26312,2022-01-15,2024,6598.964,6333.998497671112
26313,2022-01-16,2024,6437.664,6177.6748317844995
26314,2022-01-17,2024,6450.2676,6318.8470878213075
26315,2022-01-18,2024,6705.4478,6619.783496815785
26316,2022-01-19,2024,6361.1714,6477.6993334627305
26317,2022-01-20,2024,6627.823,6598.980532117173
26318,2022-01-21,2024,7080.372,6977.799069801043
26319,2022-01-22,2024,6337.2676,6268.970424316338
26320,2022-01-23,2024,6112.378,5843.054175777619
26321,2022-01-24,2024,6711.923,6554.931197946954
26322,2022-01-25,2024,6538.119,6426.299647770207
26323,2022-01-26,2024,6971.33,6889.49173894512
26324,2022-01-27,2024,6867.373,6596.911296696755
26325,2022-01-28,2024,6718.88,6633.071664045041
26326,2022-01-29,2024,6671.622,6477.3591865029375
26327,2022-01-30,2024,6617.592,6425.990173271917
26328,2022-01-31,2024,6947.9155,6858.961424544515
26329,2022-02-01,2024,6701.0483,6593.339237561223
26330,2022-02-02,2024,6440.506,6317.769104972569
26331,2022-02-03,2024,6335.88,6267.88828747159
26332,2022-02-04,2024,6630.8486,6507.793380838994
26333,2022-02-05,2024,6368.1064,6214.750550639473
26334,2022-02-06,2024,6257.581,5727.579741989702
26335,2022-02-07,2024,6640.2773,6571.999817763113
26336,2022-02-08,2024,6457.5825,6554.73838532209
26337,2022-02-09,2024,6348.122,6486.599460499308
26338,2022-02-10,2024,6139.2393,6223.945984525807
26339,2022-02-11,2024,5964.5225,6071.155408835041
26340,2022-02-12,2024,5337.91,5456.783916725733
26341,2022-02-13,2024,5970.2295,5758.7832688788185
26342,2022-02-14,2024,6938.124,6808.735563803223
26343,2022-02-15,2024,6860.086,6697.379906455155
26344,2022-02-16,2024,6277.716,6358.627492857136
26345,2022-02-17,2024,5928.8564,5911.648675314211
26346,2022-02-18,2024,6060.6763,5982.604982367834
26347,2022-02-19,2024,5912.61,5997.80440050037
26348,2022-02-20,2024,5762.1636,5648.051444952949
26349,2022-02-21,2024,5677.008,5557.5942106360835
26350,2022-02-22,2024,6022.549,5945.907185864418
26351,2022-02-23,2024,5733.799,6180.594498269783
26352,2022-02-24,2024,6390.679,6264.456215942693
26353,2022-02-25,2024,6422.041,6492.8375981607705
26354,2022-02-26,2024,5807.0356,5694.127131418161
26355,2022-02-27,2024,5634.4844,5543.372635290245
26356,2022-02-28,2024,6402.2954,6312.610853324342
26357,2022-03-01,2024,6249.259,6097.064306995758
26358,2022-03-02,2024,5937.4717,5908.606475311803
26359,2022-03-03,2024,6154.992,6131.386921985572
26360,2022-03-04,2024,6239.0176,6091.44369429467
26361,2022-03-05,2024,5542.743,5517.2760879368225
26362,2022-03-06,2024,5265.2676,5210.919176982251
26363,2022-03-07,2024,5854.5566,6120.764646514772
26364,2022-03-08,2024,5896.152,5801.5160547779815
26365,2022-03-09,2024,6345.289,6192.172772392669
26366,2022-03-10,2024,5954.2,5841.457247374781
26367,2022-03-11,2024,5746.9873,5697.788677100096
26368,2022-03-12,2024,5961.131,5794.326828627123
26369,2022-03-13,2024,5859.866,5691.853038655712
26370,2022-03-14,2024,5893.9395,5853.821329179363
26371,2022-03-15,2024,5594.34,5635.756287614444
26372,2022-03-16,2024,5547.0034,5544.640160773362
26373,2022-03-17,2024,5792.8467,5834.281860509869
26374,2022-03-18,2024,5569.417,5585.586551873943
26375,2022-03-19,2024,5057.4336,5065.212877667316
26376,2022-03-20,2024,5060.8594,5121.2358355572715
26377,2022-03-21,2024,5484.5977,5449.164666102996
26378,2022-03-22,2024,5502.803,5655.5618058298305
26379,2022-03-23,2024,5816.212,5719.122488548564
26380,2022-03-24,2024,5948.8936,5889.840222254505
26381,2022-03-25,2024,5586.7075,5709.101585349524
26382,2022-03-26,2024,5100.1357,5176.489192024137
26383,2022-03-27,2024,5385.8726,5369.52527873304
26384,2022-03-28,2024,6348.6406,6202.051302353673
26385,2022-03-29,2024,6283.676,6077.177331310488
26386,2022-03-30,2024,6149.617,5980.194138577134
26387,2022-03-31,2024,5777.0703,5563.009537639289
26388,2022-04-01,2024,5610.7085,5608.774295845351
26389,2022-04-02,2024,5091.9126,5026.145841622717
26390,2022-04-03,2024,5266.1094,5191.834912170607
26391,2022-04-04,2024,5683.9414,5585.788286138271
26392,2022-04-05,2024,5742.131,5568.37492094725
26393,2022-04-06,2024,5885.663,5770.389036243744
26394,2022-04-07,2024,6047.786,5850.0557663689
26395,2022-04-08,2024,5493.52,5482.648545098339
26396,2022-04-09,2024,5049.6523,5119.937275417116
26397,2022-04-10,2024,5208.533,5231.5209432906295
26398,2022-04-11,2024,5554.1904,5641.739664837114
26399,2022-04-12,2024,5625.8877,5587.097832420918
26400,2022-04-13,2024,5683.7725,5682.90873431166
26401,2022-04-14,2024,6184.0615,6092.314533691146
26402,2022-04-15,2024,5360.457,5432.414389590466
26403,2022-04-16,2024,4866.9316,4878.975670069782
26404,2022-04-17,2024,4863.7217,4872.204671946103
26405,2022-04-18,2024,5645.5996,5651.319801437395
26406,2022-04-19,2024,5694.3228,5795.518226039512
26407,2022-04-20,2024,5455.923,5500.30957075552
26408,2022-04-21,2024,5520.3164,5718.955939468528
26409,2022-04-22,2024,5352.495,5731.717498001166
26410,2022-04-23,2024,4805.6157,4921.636827265692
26411,2022-04-24,2024,4863.8857,5026.56037703795
26412,2022-04-25,2024,5500.545,5590.045137632374
26413,2022-04-26,2024,5544.977,6123.277632226665
26414,2022-04-27,2024,5482.3135,5917.622102507535
26415,2022-04-28,2024,5465.049,5673.166267491009
26416,2022-04-29,2024,5364.964,5505.353731653009
26417,2022-04-30,2024,4810.44,5072.2399794680905
26418,2022-05-01,2024,4838.0264,4766.818658110587
26419,2022-05-02,2024,5583.8843,5757.979130316048
26420,2022-05-03,2024,5479.664,5453.009342162791
26421,2022-05-04,2024,5594.202,5639.844717957544
26422,2022-05-05,2024,5661.127,6139.602267208316
26423,2022-05-06,2024,5512.4697,5464.159019408602
26424,2022-05-07,2024,5110.025,5218.695651794443
26425,2022-05-08,2024,4883.9097,5271.648883975561
26426,2022-05-09,2024,5418.061,5515.770802199918
26427,2022-05-10,2024,5537.373,5510.305791463347
26428,2022-05-11,2024,5675.1025,5582.817108664662
26429,2022-05-12,2024,5898.839,5875.096945390702
26430,2022-05-13,2024,5910.2944,5985.050216268233
26431,2022-05-14,2024,5317.9634,5458.568338166813
26432,2022-05-15,2024,5400.741,5631.274047957659
26433,2022-05-16,2024,6458.74,6600.9898175435665
26434,2022-05-17,2024,6159.6367,7053.552768504383
26435,2022-05-18,2024,5918.453,6055.287240265196
26436,2022-05-19,2024,5734.365,5817.818652265863
26437,2022-05-20,2024,5894.705,5535.684924058384
26438,2022-05-21,2024,6574.5503,6372.545830104801
26439,2022-05-22,2024,7191.6455,6942.787193349289
26440,2022-05-23,2024,6459.7407,6419.229134167429
26441,2022-05-24,2024,5945.2393,6076.156458250466
26442,2022-05-25,2024,5872.2407,6530.158191679878
26443,2022-05-26,2024,5935.6626,6002.507688019152
26444,2022-05-27,2024,6700.6064,6770.645501261323
26445,2022-05-28,2024,5787.824,5830.661983727393
26446,2022-05-29,2024,5469.2314,5551.156225889456
26447,2022-05-30,2024,6642.2646,6812.511410709214
26448,2022-05-31,2024,9128.091,8971.949605300015
26449,2022-06-01,2024,6511.2007,6513.069352182214
26450,2022-06-02,2024,7524.507,7437.713122270414
26451,2022-06-03,2024,6889.425,6922.085703180418
26452,2022-06-04,2024,6013.0176,5884.989639484651
26453,2022-06-05,2024,5664.754,5730.379507662118
26454,2022-06-06,2024,6901.255,6902.337827501145
26455,2022-06-07,2024,7013.323,6982.2039399005835
26456,2022-06-08,2024,7739.763,7485.184943966845
26457,2022-06-09,2024,7676.801,6449.31226609838
26458,2022-06-10,2024,7019.076,6990.726294119026
26459,2022-06-11,2024,5941.1475,6029.488950211496
26460,2022-06-12,2024,5825.828,6165.523167346353
26461,2022-06-13,2024,8226.093,8204.851240669042
26462,2022-06-14,2024,7577.534,8195.35641095272
26463,2022-06-15,2024,7542.99,7614.753774937532
26464,2022-06-16,2024,6786.5215,7459.625367152954
26465,2022-06-17,2024,8343.823,8301.584200775977
26466,2022-06-18,2024,6094.717,6245.441974509726
26467,2022-06-19,2024,5084.0083,5290.2074212941825
26468,2022-06-20,2024,6346.3096,7301.465354012017
26469,2022-06-21,2024,6876.409,6969.430065656596
26470,2022-06-22,2024,6299.3105,6742.662496613254
26471,2022-06-23,2024,6474.3423,7025.729886302797
26472,2022-06-24,2024,7225.9883,7494.141693565396
26473,2022-06-25,2024,7296.113,7568.622615064025
26474,2022-06-26,2024,7413.734,7523.116413635045
26475,2022-06-27,2024,7943.923,8042.470451827739
26476,2022-06-28,2024,7235.6885,8509.969264656918
26477,2022-06-29,2024,7666.5796,8710.63520904438
26478,2022-06-30,2024,8174.9834,7869.643485196611
26479,2022-07-01,2024,8974.582,9096.199855115634
26480,2022-07-02,2024,7975.285,7952.536826217545
26481,2022-07-03,2024,7081.8037,7400.625885313285
26482,2022-07-04,2024,6904.509,7417.685619751581
26483,2022-07-05,2024,8238.851,8569.94127182199
26484,2022-07-06,2024,8582.213,8898.130393630547
26485,2022-07-07,2024,8066.7754,9049.661808688179
26486,2022-07-08,2024,8160.222,8592.955318181821
26487,2022-07-09,2024,6996.4873,7499.221058426134
26488,2022-07-10,2024,6597.4414,6862.1805161387565
26489,2022-07-11,2024,7847.2197,8432.50963025463
26490,2022-07-12,2024,9097.677,8410.039446034203
26491,2022-07-13,2024,9006.625,8993.075868296528
26492,2022-07-14,2024,9007.598,8943.693031766948
26493,2022-07-15,2024,8255.18,8108.726397718846
26494,2022-07-16,2024,7432.7017,7298.182615088337
26495,2022-07-17,2024,7460.297,7454.607457831578
26496,2022-07-18,2024,9016.572,8785.700800255421
26497,2022-07-19,2024,9521.146,9264.957586484583
26498,2022-07-20,2024,10001.719,9722.7886032471
26499,2022-07-21,2024,10129.596,9877.89974775659
26500,2022-07-22,2024,9836.178,9746.240730894617
26501,2022-07-23,2024,8940.162,8710.110898622923
26502,2022-07-24,2024,9209.991,8701.458875208515
26503,2022-07-25,2024,9890.583,9570.667828002035
26504,2022-07-26,2024,8231.697,8294.918756941499
26505,2022-07-27,2024,8603.816,8394.050658884784
26506,2022-07-28,2024,9670.276,9679.378167661642
26507,2022-07-29,2024,8741.604,8631.793943814107
26508,2022-07-30,2024,7660.7617,7478.776058627491
26509,2022-07-31,2024,7533.2964,7361.608570058002
26510,2022-08-01,2024,7555.0728,8701.141478830597
26511,2022-08-02,2024,9420.596,9247.401619155757
26512,2022-08-03,2024,9242.637,9054.773045480144
26513,2022-08-04,2024,9726.729,9522.88060134352
26514,2022-08-05,2024,9420.434,9015.731891739417
26515,2022-08-06,2024,8946.102,8857.803149434376
26516,2022-08-07,2024,8918.102,8364.67210520409
26517,2022-08-08,2024,10294.918,8630.464316456022
26518,2022-08-09,2024,10863.935,9122.033909037107
26519,2022-08-10,2024,9320.404,9071.795796116101
26520,2022-08-11,2024,9207.232,9020.103254431604
26521,2022-08-12,2024,8040.1113,8395.15343411338
26522,2022-08-13,2024,6456.2197,6594.612432425264
26523,2022-08-14,2024,6485.6025,6656.110518744655
26524,2022-08-15,2024,7727.89,7566.575332816825
26525,2022-08-16,2024,7752.36,7522.495380012461
26526,2022-08-17,2024,7278.9385,7401.992408455931
26527,2022-08-18,2024,7748.802,7726.983114396672
26528,2022-08-19,2024,8241.906,8409.505374062814
26529,2022-08-20,2024,7862.7114,7718.011266295301
26530,2022-08-21,2024,7276.7856,7162.936763037711
26531,2022-08-22,2024,8243.762,8124.267188193352
26532,2022-08-23,2024,8749.898,8253.025259188456
26533,2022-08-24,2024,8716.532,8209.384758019802
26534,2022-08-25,2024,8934.933,8220.167992145185
26535,2022-08-26,2024,8994.918,8670.994799288459
26536,2022-08-27,2024,7880.6714,6233.719983532019
26537,2022-08-28,2024,7372.18,7171.451246843126
26538,2022-08-29,2024,9188.307,8980.161058484353
26539,2022-08-30,2024,9434.01,9283.398529400894
26540,2022-08-31,2024,8246.637,8100.208170373188
26541,2022-09-01,2024,8134.688,7975.733001713214
26542,2022-09-02,2024,7146.3545,7016.564384856748
26543,2022-09-03,2024,6523.2227,6561.798634296202
26544,2022-09-04,2024,7401.062,6771.7360422049105
26545,2022-09-05,2024,7858.9316,7644.857868730051
26546,2022-09-06,2024,7799.5327,7634.9020144650285
26547,2022-09-07,2024,6861.451,7548.969586440177
26548,2022-09-08,2024,7235.2036,7319.595742818452
26549,2022-09-09,2024,7144.1406,7097.191446313613
26550,2022-09-10,2024,6670.4263,6619.720057158734
26551,2022-09-11,2024,6227.0293,6701.317148722914
26552,2022-09-12,2024,8147.827,7946.837859252326
26553,2022-09-13,2024,8525.191,8320.777568043075
26554,2022-09-14,2024,7471.645,7279.2168825907875
26555,2022-09-15,2024,6762.5947,6490.4434143501485
26556,2022-09-16,2024,6518.286,6315.108466341466
26557,2022-09-17,2024,5883.2437,6736.503598183212
26558,2022-09-18,2024,6805.781,6541.935943576517
26559,2022-09-19,2024,8000.753,7622.551535786095
26560,2022-09-20,2024,7412.881,7075.949091147567
26561,2022-09-21,2024,7466.2466,7221.232866837251
26562,2022-09-22,2024,7447.832,6089.403681207682
26563,2022-09-23,2024,5534.718,5582.228112794808
26564,2022-09-24,2024,5009.605,5005.53887610365
26565,2022-09-25,2024,5235.897,5344.212545969531
26566,2022-09-26,2024,6049.8154,6013.307332122412
26567,2022-09-27,2024,5910.4307,5944.690139349357
26568,2022-09-28,2024,5899.8633,6186.622898849484
26569,2022-09-29,2024,5772.7764,6381.436267596473
26570,2022-09-30,2024,5507.315,5583.794976044471
26571,2022-10-01,2024,5071.202,5502.382933555912
26572,2022-10-02,2024,5028.7197,5110.572666051972
26573,2022-10-03,2024,5815.0034,5785.293927598276
26574,2022-10-04,2024,5861.3164,5778.69691431999
26575,2022-10-05,2024,5625.8477,5724.732419909464
26576,2022-10-06,2024,5903.277,5729.281506771473
26577,2022-10-07,2024,6090.787,5639.392207070399
26578,2022-10-08,2024,4939.801,4893.059031925559
26579,2022-10-09,2024,4956.9194,4909.194588735481
26580,2022-10-10,2024,5488.6196,5335.867769554097
26581,2022-10-11,2024,5795.3257,5574.386677594925
26582,2022-10-12,2024,5753.2705,5587.240758263263
26583,2022-10-13,2024,6121.2065,5900.578686728962
26584,2022-10-14,2024,5625.744,5604.030993590884
26585,2022-10-15,2024,5049.505,4983.973832159218
26586,2022-10-16,2024,5080.592,5251.422223971143
26587,2022-10-17,2024,5709.919,5807.523751389047
26588,2022-10-18,2024,5546.8623,5664.6822023362865
26589,2022-10-19,2024,5666.573,5618.517196015005
26590,2022-10-20,2024,5631.832,5558.7174019672275
26591,2022-10-21,2024,5548.5273,5461.788668610676
26592,2022-10-22,2024,5016.7656,4944.65022148542
26593,2022-10-23,2024,5127.7217,4990.548747533079
26594,2022-10-24,2024,5798.202,5670.648014582098
26595,2022-10-25,2024,6094.674,5992.664950500636
26596,2022-10-26,2024,6202.4746,6151.808444789582
26597,2022-10-27,2024,5700.462,5638.167497157103
26598,2022-10-28,2024,5597.131,5550.205333782001
26599,2022-10-29,2024,5065.899,4937.422234575645
26600,2022-10-30,2024,5079.764,5331.012676092868
26601,2022-10-31,2024,5620.331,5531.763722203484
26602,2022-11-01,2024,5866.0195,5838.611109554527
26603,2022-11-02,2024,5822.0312,5817.879797108476
26604,2022-11-03,2024,5751.781,5706.501513946488
26605,2022-11-04,2024,5839.36,5795.163668513605
26606,2022-11-05,2024,5375.382,5302.958794639095
26607,2022-11-06,2024,5586.3447,5113.338110272679
26608,2022-11-07,2024,6278.0474,6152.065292979026
26609,2022-11-08,2024,5860.423,5851.061646730589
26610,2022-11-09,2024,5923.923,5946.702411494532
26611,2022-11-10,2024,5895.5493,5962.445469694632
26612,2022-11-11,2024,6020.8325,5470.250900827735
26613,2022-11-12,2024,5240.658,5155.4033744722265
26614,2022-11-13,2024,5195.4424,5542.732949670429
26615,2022-11-14,2024,5994.624,5945.870359470469
26616,2022-11-15,2024,6131.957,6107.334911499937
26617,2022-11-16,2024,6086.0996,6169.890265669686
26618,2022-11-17,2024,6211.27,6215.460715635504
26619,2022-11-18,2024,6133.833,6135.167470952438
26620,2022-11-19,2024,5625.9453,5483.815391320701
26621,2022-11-20,2024,5809.8223,5261.790630014913
26622,2022-11-21,2024,6428.1787,6167.688571215194
26623,2022-11-22,2024,6134.18,6044.961484917964
26624,2022-11-23,2024,5863.7256,5903.165393033886
26625,2022-11-24,2024,5106.368,5089.149357983395
26626,2022-11-25,2024,5563.6694,6003.878639431175
26627,2022-11-26,2024,5223.765,5452.286359772042
26628,2022-11-27,2024,5394.5547,5632.5069745850715
26629,2022-11-28,2024,6023.4756,6054.182910396271
26630,2022-11-29,2024,6223.95,6434.5098095350395
26631,2022-11-30,2024,6152.199,6239.758742870799
26632,2022-12-01,2024,6313.3125,6293.630131736957
26633,2022-12-02,2024,6250.416,6136.398296719484
26634,2022-12-03,2024,5458.245,5558.55834249977
26635,2022-12-04,2024,5566.582,5570.629835799045
26636,2022-12-05,2024,6252.2197,6261.330232123555
26637,2022-12-06,2024,6206.912,6171.628554964866
26638,2022-12-07,2024,6101.3003,6125.687017993049
26639,2022-12-08,2024,6110.684,6054.379455852768
26640,2022-12-09,2024,6214.0845,6191.216620580263
26641,2022-12-10,2024,5763.5547,5775.474239436302
26642,2022-12-11,2024,5817.009,5756.8768377696515
26643,2022-12-12,2024,6611.835,6460.478814900939
26644,2022-12-13,2024,6595.976,6486.412424859576
26645,2022-12-14,2024,6600.8105,6536.040803162687
26646,2022-12-15,2024,6591.6074,6534.921213399172
26647,2022-12-16,2024,6441.1133,6406.883994102886
26648,2022-12-17,2024,5731.4824,5729.83613212678
26649,2022-12-18,2024,5796.9663,5820.551451028725
26650,2022-12-19,2024,6615.3125,6576.028031228086
26651,2022-12-20,2024,6546.5996,6532.172504689509
26652,2022-12-21,2024,6469.8877,6489.9775228119815
26653,2022-12-22,2024,6349.6807,6389.917802421697
26654,2022-12-23,2024,6710.464,6713.827285428552
26655,2022-12-24,2024,6694.9316,6627.340164960274
26656,2022-12-25,2024,6160.1104,5959.385738260537
26657,2022-12-26,2024,6531.937,6501.337228005137
26658,2022-12-27,2024,6699.87,6375.536554049837
26659,2022-12-28,2024,6277.095,6264.33440633711
26660,2022-12-29,2024,6137.1357,6187.677659750259
26661,2022-12-30,2024,5850.5664,5909.353780812215
26662,2022-12-31,2024,5493.2124,5521.10522182888
26663,2023-01-01,2024,5182.9316,5277.221838254876
26664,2023-01-02,2024,5544.9766,6074.250430941282
26665,2023-01-03,2024,6088.9497,6431.147285412
26666,2023-01-04,2024,5945.879,6097.873365319305
26667,2023-01-05,2024,6056.6426,6183.554881486946
26668,2023-01-06,2024,6049.7705,6118.267515880594
26669,2023-01-07,2024,5567.0205,5660.912581689293
26670,2023-01-08,2024,5695.131,5865.432785426367
26671,2023-01-09,2024,6276.627,6396.044953680109
26672,2023-01-10,2024,6343.5728,6331.621616634559
26673,2023-01-11,2024,6425.075,6316.874696549634
26674,2023-01-12,2024,6231.01,6348.833803010189
26675,2023-01-13,2024,6041.1416,6146.781254076571
26676,2023-01-14,2024,5838.2095,5670.118052478602
26677,2023-01-15,2024,5773.5703,5868.765789374835
26678,2023-01-16,2024,6124.1177,6213.812665830897
26679,2023-01-17,2024,6335.0996,6281.91586859856
26680,2023-01-18,2024,6111.1904,6271.227172260505
26681,2023-01-19,2024,6299.454,6327.396907374289
26682,2023-01-20,2024,6111.409,6609.105786546141
26683,2023-01-21,2024,5662.1294,5822.908084009791
26684,2023-01-22,2024,5689.9834,5832.679710980556
26685,2023-01-23,2024,6465.8413,6465.889986549299
26686,2023-01-24,2024,6317.5825,6353.996056847851
26687,2023-01-25,2024,6424.974,6298.143192347091
26688,2023-01-26,2024,6302.5205,6282.149685271182
26689,2023-01-27,2024,6162.398,6121.8477144386725
26690,2023-01-28,2024,5448.5225,5437.66485363842
26691,2023-01-29,2024,5451.127,5547.672645954986
26692,2023-01-30,2024,6012.9546,6135.565787917701
26693,2023-01-31,2024,6346.1484,6415.9374012575745
26694,2023-02-01,2024,6410.088,6460.9511243746265
26695,2023-02-02,2024,6460.954,6412.203031344434
26696,2023-02-03,2024,7120.5967,6983.564017396676
26697,2023-02-04,2024,6691.929,5655.251656769533
26698,2023-02-05,2024,5839.4165,5635.165222178182
26699,2023-02-06,2024,6282.8496,6299.607229835602
26700,2023-02-07,2024,6367.8237,6360.952639924523
26701,2023-02-08,2024,6090.421,6085.863267750261
26702,2023-02-09,2024,6119.591,6051.4665270942505
26703,2023-02-10,2024,5785.3174,5761.248479226685
26704,2023-02-11,2024,5456.997,5714.484380720703
26705,2023-02-12,2024,5511.4297,5612.387162918749
26706,2023-02-13,2024,5950.732,6084.551739339929
26707,2023-02-14,2024,5911.0186,6361.628739681506
26708,2023-02-15,2024,5850.2705,5938.163054037675
26709,2023-02-16,2024,5805.4424,5902.348242423443
26710,2023-02-17,2024,5871.1846,5851.890100842707
26711,2023-02-18,2024,5452.512,5717.700230535756
26712,2023-02-19,2024,5370.0967,5435.415775774078
26713,2023-02-20,2024,5383.5264,6029.111241630384
26714,2023-02-21,2024,6024.824,6412.640232159789
26715,2023-02-22,2024,6091.8604,6472.517371004422
26716,2023-02-23,2024,6149.909,6487.89641873174
26717,2023-02-24,2024,6134.083,6176.394824468184
26718,2023-02-25,2024,5922.8022,5853.9320542280975
26719,2023-02-26,2024,5554.843,5637.728724365628
26720,2023-02-27,2024,6270.341,6243.304886324624
26721,2023-02-28,2024,6403.7725,6414.857517432754
26722,2023-03-01,2024,6270.368,6264.798292591018
26723,2023-03-02,2024,6027.741,6154.011428704536
26724,2023-03-03,2024,6147.242,6157.441205957175
26725,2023-03-04,2024,5502.116,5584.79122482392
26726,2023-03-05,2024,5410.748,5420.866003664953
26727,2023-03-06,2024,5881.9976,5970.695693077558
26728,2023-03-07,2024,6103.934,6063.413235597393
26729,2023-03-08,2024,6057.717,6001.777292693175
26730,2023-03-09,2024,5966.048,6146.4432410888685
26731,2023-03-10,2024,6013.794,6017.176693693769
26732,2023-03-11,2024,5517.384,5462.904070044898
26733,2023-03-12,2024,5451.175,5398.278178992989
26734,2023-03-13,2024,6077.951,6033.627039840104
26735,2023-03-14,2024,6381.385,6298.302948528514
26736,2023-03-15,2024,6133.223,6055.92434415665
26737,2023-03-16,2024,6052.6475,6016.436466106157
26738,2023-03-17,2024,5640.1484,5665.527304073584
26739,2023-03-18,2024,5156.6475,5117.531204443851
26740,2023-03-19,2024,5493.5786,5407.885424731491
26741,2023-03-20,2024,5850.5356,5804.087303524277
26742,2023-03-21,2024,5652.29,5800.945479773834
26743,2023-03-22,2024,5618.635,5828.811098678125
26744,2023-03-23,2024,5748.013,5790.157327850549
26745,2023-03-24,2024,5757.482,5797.610789614786
26746,2023-03-25,2024,5349.9336,5294.495550588174
26747,2023-03-26,2024,5027.624,5117.51421229362
26748,2023-03-27,2024,5703.3516,5759.932726346158
26749,2023-03-28,2024,5736.1104,5809.709955100809
26750,2023-03-29,2024,5565.9727,5550.672856201634
26751,2023-03-30,2024,5796.9434,5775.262084292379
26752,2023-03-31,2024,5754.842,5700.692720648873
26753,2023-04-01,2024,5188.7393,5177.058597549686
26754,2023-04-02,2024,5143.3584,5132.855624356248
26755,2023-04-03,2024,5600.0713,5641.405614421052
26756,2023-04-04,2024,5653.5254,5666.431093572084
26757,2023-04-05,2024,5708.181,5784.414063959641
26758,2023-04-06,2024,5699.047,5767.794809233743
26759,2023-04-07,2024,5331.243,5384.749286858881
26760,2023-04-08,2024,5023.334,5002.6144491054765
26761,2023-04-09,2024,4925.6377,5004.137536779803
26762,2023-04-10,2024,5385.7583,5807.268595941997
26763,2023-04-11,2024,5592.6387,5727.214409846063
26764,2023-04-12,2024,6050.6357,5961.209771638248
26765,2023-04-13,2024,6760.3115,5719.757080710083
